"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","V71"
"372",1,5,1,1,5,1,5,5,5,5,5,1,1,1,1,5,1,5,5,1,5,1,1,1,5,5,5,5,5,5,1,5,5,5,1,1,5,5,5,5,5,1,1,5,5,5,5,1,1,5,5,21,14,6,3,19,16,7,13,5,5,5,4,4,17,11,4,10,8,21,"0"
"373",5,5,5,5,5,5,1,5,1,1,5,5,5,1,1,1,1,1,1,5,5,5,5,1,5,1,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,5,1,1,5,1,5,1,1,1,14,5,7,3,5,3,17,18,9,12,13,7,3,8,6,16,18,7,7,18,"0"
"374",5,5,1,1,1,5,1,1,5,1,1,1,1,1,1,1,5,5,1,1,5,5,1,1,1,5,1,1,1,1,1,5,5,5,1,5,1,5,1,1,5,5,1,1,1,5,5,1,1,1,5,21,12,17,18,5,5,3,23,17,20,3,15,13,19,19,10,10,4,23,"0"
"375",5,5,5,1,1,5,5,5,1,5,5,5,1,1,5,5,5,1,1,5,5,1,1,1,5,5,5,1,5,1,1,5,1,5,5,1,1,5,1,5,1,1,5,5,5,1,1,1,5,1,16,10,4,13,4,3,18,11,3,13,14,5,3,10,8,13,15,10,8,18,"0"
"376",1,5,5,5,5,1,1,1,5,1,5,5,5,1,1,1,1,1,5,5,1,5,1,1,5,5,1,5,5,5,5,5,1,1,1,5,1,5,5,1,5,1,1,5,5,1,5,5,1,5,10,12,6,4,5,5,5,6,9,5,5,4,16,17,14,16,19,17,4,19,"0"
"377",1,5,5,1,1,5,1,5,5,1,1,1,5,1,1,5,1,1,1,1,1,5,5,5,1,1,5,1,5,1,5,5,1,5,1,1,1,1,5,1,1,1,1,5,5,5,5,5,1,5,5,10,13,16,5,3,4,15,10,6,5,8,5,4,20,22,11,7,4,22,"0"
"378",1,5,1,1,5,1,1,1,1,1,5,5,1,1,1,5,5,1,1,5,1,5,1,5,5,5,5,5,1,1,5,1,1,5,5,1,1,5,1,1,1,5,5,1,5,5,5,5,5,5,10,5,7,4,9,13,14,13,6,12,11,7,8,3,12,12,13,9,4,14,"1"
"379",1,5,1,5,5,1,5,5,5,1,5,5,5,1,1,1,1,5,5,5,1,1,1,1,1,5,1,1,5,1,1,5,5,1,5,1,5,1,5,1,1,1,1,5,1,1,5,1,5,1,5,4,5,8,5,6,7,10,5,19,17,3,4,9,19,18,9,4,5,19,"0"
"380",5,5,5,1,1,1,1,1,5,5,5,1,1,1,5,5,5,1,1,5,5,1,1,5,5,1,1,5,1,5,1,1,1,5,5,1,1,1,1,1,5,5,1,1,5,1,1,5,5,1,13,5,16,7,4,9,9,17,15,18,17,5,3,15,17,18,18,10,8,18,"0"
"381",1,5,5,1,5,1,1,5,5,5,5,5,1,1,5,5,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,5,5,1,5,5,1,1,1,5,1,1,1,1,5,5,1,5,5,5,5,10,3,10,17,12,10,13,4,12,3,7,9,5,13,6,16,6,4,17,"1"
"382",1,5,1,1,1,1,1,5,5,5,5,5,1,1,1,5,1,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,1,5,1,5,5,1,1,1,5,1,5,1,5,5,1,1,1,1,5,13,3,7,16,3,5,16,18,10,9,18,3,14,12,9,5,18,18,18,"0"
"383",5,5,1,1,5,5,1,5,5,1,5,1,5,5,1,5,5,1,1,5,5,1,1,5,5,5,5,1,5,5,5,1,1,1,5,5,1,5,1,5,1,1,1,5,5,1,5,5,5,1,11,5,4,4,18,3,8,7,3,5,8,3,14,16,17,22,15,4,6,22,"0"
"384",5,1,1,1,5,5,5,1,1,1,1,1,5,5,5,5,1,1,1,1,5,1,1,1,1,1,5,1,1,1,5,1,5,5,1,5,1,5,5,1,5,5,5,5,1,5,5,5,1,5,7,11,22,8,10,7,3,9,4,18,22,6,3,4,3,17,15,6,4,22,"0"
"385",5,5,1,1,1,1,1,5,1,1,1,5,5,1,5,1,5,5,1,5,1,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,5,5,5,5,5,5,5,5,1,9,3,5,5,10,5,20,15,4,16,15,8,5,9,15,16,4,6,4,20,"0"
"386",1,1,5,1,1,5,1,5,1,5,1,1,5,1,5,5,1,1,5,1,5,1,5,1,1,5,5,5,1,1,5,1,5,5,5,5,1,5,5,1,1,1,1,5,1,1,1,5,5,5,8,13,4,4,11,9,6,3,14,14,10,5,5,3,19,19,13,17,4,19,"0"
"387",1,5,5,5,1,5,5,1,1,5,5,1,1,1,1,5,1,5,1,1,5,5,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,5,1,1,5,5,5,1,1,5,5,1,5,1,7,5,9,22,13,3,5,14,21,20,5,10,11,18,16,11,7,9,7,22,"0"
"388",1,5,1,1,1,1,1,5,1,5,5,1,1,5,1,5,1,1,5,1,5,1,1,1,5,5,5,5,5,1,1,5,5,5,5,5,5,1,5,1,1,5,5,5,5,1,1,1,1,5,3,10,15,6,10,3,8,13,7,17,17,18,5,3,4,16,16,12,12,18,"0"
"389",1,5,5,5,5,1,1,5,5,1,1,1,5,5,1,1,5,1,5,1,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,1,5,1,1,5,1,1,1,5,1,1,5,5,5,7,3,8,12,4,12,10,5,10,3,6,4,3,13,15,17,11,18,4,18,"0"
"390",1,1,1,1,1,1,1,1,5,1,1,5,1,5,1,1,5,5,5,1,1,5,1,5,1,5,1,5,1,5,5,5,5,5,5,5,5,5,1,5,5,1,1,5,1,5,5,5,1,5,20,19,5,7,14,9,21,9,17,6,15,18,3,4,13,9,4,7,5,21,"0"
"391",5,1,1,5,5,1,1,1,5,5,5,5,5,1,1,5,5,5,5,5,1,1,5,5,1,5,1,1,1,1,1,1,1,5,5,1,5,5,5,5,1,1,5,5,1,5,5,5,1,5,5,20,3,5,6,5,13,6,11,14,13,7,6,3,4,5,17,14,4,20,"0"
"392",5,5,1,1,5,1,1,1,1,5,1,5,5,5,5,1,5,5,5,5,1,5,1,5,5,1,1,1,5,5,1,1,5,1,5,1,1,1,1,1,5,5,1,1,5,1,1,1,1,5,7,11,10,4,5,3,10,5,8,5,8,7,15,17,14,13,19,12,10,19,"0"
"393",1,5,1,5,5,5,1,5,1,5,1,1,5,1,1,5,5,1,1,5,5,5,5,5,1,5,1,1,1,1,1,1,5,5,5,1,5,1,5,1,1,1,5,1,5,1,1,5,1,1,4,13,7,6,14,3,5,15,15,15,15,5,3,4,17,15,12,4,8,17,"1"
"394",1,1,5,1,5,1,1,5,1,1,1,1,1,1,5,5,1,1,5,5,5,1,1,5,5,5,5,5,5,5,5,5,1,5,1,1,5,1,1,5,1,5,5,5,5,5,5,5,1,1,5,19,4,20,23,9,3,14,9,17,15,5,6,7,13,11,6,7,7,23,"0"
"395",5,1,5,5,5,5,1,5,5,1,1,5,1,5,1,1,1,5,1,5,1,1,1,1,5,5,5,1,1,1,1,1,5,1,1,1,5,5,1,1,5,5,5,1,5,5,1,1,5,5,8,15,4,11,12,14,3,5,3,4,11,5,8,7,14,14,6,10,10,15,"1"
"396",1,5,5,1,1,1,5,5,1,5,5,1,5,5,1,1,5,1,5,5,1,5,5,1,5,1,1,5,1,1,1,5,1,5,1,1,5,1,5,5,5,5,5,1,5,5,5,5,5,1,15,10,17,3,4,5,16,17,18,4,7,18,18,7,6,4,9,5,4,18,"0"
"397",5,1,1,1,5,5,5,5,5,1,5,1,5,5,1,5,5,5,5,5,1,1,5,1,5,1,1,5,1,5,5,1,5,5,1,5,1,5,5,5,5,5,5,5,1,1,5,5,5,1,16,14,5,10,3,5,5,15,17,13,4,6,3,6,3,4,4,8,4,17,"1"
"398",5,5,1,5,1,1,1,1,5,5,1,1,1,1,1,5,1,5,1,5,5,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,1,5,5,1,1,1,5,1,1,1,1,5,5,7,13,4,11,11,12,5,6,12,13,4,3,4,14,18,4,10,5,7,18,"0"
"399",5,1,5,5,5,5,1,5,5,5,5,5,5,5,1,1,5,1,5,5,1,5,1,5,1,1,1,5,5,1,1,1,5,1,5,5,1,5,5,1,1,5,1,1,5,5,1,5,5,5,7,21,7,20,3,3,14,4,4,7,4,3,12,5,15,23,6,21,4,23,"0"
"400",1,1,1,1,1,5,1,5,5,1,1,1,5,1,5,1,5,5,5,1,5,1,1,5,1,1,5,1,1,5,5,5,5,5,5,1,1,1,1,5,5,1,1,1,1,5,1,5,1,1,22,21,6,17,13,11,4,3,7,9,12,3,16,14,17,17,14,9,5,22,"0"
"401",1,1,1,5,1,1,5,5,5,5,1,1,1,1,5,1,5,1,5,5,1,5,5,5,1,5,5,1,1,1,1,5,5,1,5,1,1,1,5,5,5,1,5,1,5,5,5,1,1,1,21,9,13,10,3,5,22,13,12,11,4,6,3,4,9,5,12,7,5,22,"0"
"402",5,1,1,1,1,1,1,5,5,5,1,5,5,1,5,5,5,1,5,5,1,1,1,1,1,5,5,1,5,5,1,1,5,5,1,5,5,1,5,1,5,1,1,1,1,1,5,5,5,1,9,5,7,3,5,6,3,15,18,16,4,19,20,6,3,4,4,8,4,20,"0"
"403",1,1,1,1,1,5,1,1,5,1,1,1,5,1,5,1,1,1,1,1,5,1,5,1,5,5,5,5,1,5,1,1,1,1,5,5,1,5,1,1,1,5,5,1,5,5,1,1,1,5,9,13,4,5,12,3,20,13,6,9,5,7,3,18,20,14,18,11,11,20,"0"
"404",5,1,5,1,1,5,5,1,1,5,5,5,5,5,5,5,1,1,5,1,1,5,5,5,1,1,1,5,5,1,5,5,5,5,5,1,5,1,1,5,5,1,5,5,5,5,5,1,1,5,5,17,14,21,20,3,11,4,3,6,23,20,5,4,7,5,6,19,19,23,"0"
"405",1,5,5,1,5,5,1,5,5,5,5,5,5,5,1,1,1,1,5,1,1,1,1,1,1,5,1,5,1,5,5,5,1,1,5,5,1,5,5,1,1,5,5,1,1,5,5,5,5,5,5,4,5,5,11,20,3,14,11,6,3,9,3,21,19,8,4,11,11,21,"0"
"406",5,1,1,1,1,1,5,5,5,1,5,1,1,5,1,5,5,5,5,5,1,1,1,1,1,1,5,1,5,5,1,1,5,1,5,1,1,5,5,5,1,5,5,1,1,1,5,1,1,5,11,5,11,3,4,5,3,18,19,20,14,17,16,4,13,5,10,9,7,20,"0"
"407",5,1,5,5,1,5,5,1,1,5,1,1,5,5,1,1,1,5,1,1,1,1,5,5,5,5,1,5,1,1,5,5,5,1,1,1,1,1,1,1,1,5,1,1,5,5,1,1,1,1,11,4,8,20,14,3,11,6,3,6,8,9,21,21,5,9,11,20,11,21,"0"
"408",1,5,5,5,1,1,1,1,1,1,5,5,5,1,1,1,5,5,1,1,5,1,1,1,1,5,1,1,5,5,1,1,5,1,5,5,1,1,5,1,1,5,1,1,1,1,1,5,5,5,7,13,4,4,18,3,10,5,12,9,4,3,15,9,6,17,20,15,4,20,"0"
"409",5,5,1,1,5,5,1,5,5,1,1,5,5,5,1,5,5,1,5,5,5,5,1,5,1,5,1,1,5,5,1,5,1,1,5,1,1,5,1,1,1,1,1,5,5,5,1,1,1,5,4,4,16,5,3,3,19,19,18,5,3,15,13,5,17,12,5,9,4,19,"0"
"410",5,1,5,1,5,1,5,1,1,1,1,5,5,5,1,1,5,5,5,5,5,5,5,1,1,1,5,1,5,5,5,5,1,1,5,1,1,5,1,5,5,5,1,1,5,1,5,5,1,1,15,3,12,10,5,9,20,21,6,3,19,3,7,5,15,5,12,19,19,21,"0"
"411",1,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,1,5,1,5,1,1,1,1,5,5,5,1,1,5,5,5,5,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,5,5,4,13,21,7,5,18,8,3,6,5,4,14,16,8,12,8,7,11,21,"0"
"412",5,1,5,5,5,5,1,1,5,5,1,1,5,1,1,5,5,5,1,5,5,1,5,5,1,5,1,1,1,1,5,5,1,5,1,1,1,5,1,5,1,1,1,1,1,5,5,5,1,5,5,6,7,16,8,13,7,3,17,16,5,4,14,16,5,15,4,16,4,17,"1"
"413",5,1,1,5,5,5,5,1,5,5,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,1,5,1,1,1,5,5,5,1,1,1,5,1,1,5,5,5,1,1,5,5,5,1,5,11,4,6,9,4,3,10,18,7,7,3,9,13,18,5,20,19,4,20,"0"
"414",5,1,1,1,5,5,5,5,1,5,5,5,1,1,1,5,5,1,1,5,5,1,5,5,5,5,1,5,1,1,1,5,5,5,1,1,1,5,1,5,1,1,5,5,1,1,5,1,1,1,8,4,11,9,3,5,14,5,18,19,6,7,13,11,5,17,12,7,7,19,"0"
"415",1,1,1,1,1,1,5,1,5,5,1,5,5,5,1,5,1,5,1,1,1,1,5,1,5,5,1,1,1,1,5,1,1,5,1,1,5,5,1,5,1,1,1,5,1,1,1,5,1,5,15,9,3,7,5,15,9,5,17,16,4,16,15,16,4,15,17,6,4,17,"1"
"416",5,5,1,5,5,1,1,5,1,1,1,1,5,1,5,5,1,5,5,1,1,1,5,1,5,1,1,1,1,5,5,5,1,5,5,1,5,1,1,1,5,1,5,1,1,5,5,5,5,1,5,3,5,5,17,7,19,8,4,20,11,18,7,3,10,12,14,16,4,20,"0"
"417",1,5,5,1,1,5,1,5,1,1,5,1,5,1,5,5,5,1,1,5,5,1,5,1,1,5,1,5,1,1,1,5,1,1,1,5,1,5,5,5,1,1,5,5,1,5,1,5,1,5,5,4,12,5,5,12,9,3,15,6,9,4,7,8,4,18,14,6,4,18,"0"
"418",5,5,1,5,5,5,5,5,5,5,1,5,1,1,1,5,5,1,5,1,1,5,1,1,1,5,1,1,5,1,5,5,5,5,5,1,1,1,5,1,5,1,1,5,1,5,1,5,5,5,8,4,3,8,4,3,7,11,10,14,5,3,19,17,17,11,14,5,7,19,"0"
"419",5,1,1,5,1,5,5,5,1,1,1,1,5,5,5,5,5,5,1,1,1,5,1,5,1,1,5,5,5,5,5,1,5,5,5,5,5,1,5,1,1,5,5,1,1,1,1,5,5,5,8,5,7,18,12,9,4,3,3,9,4,5,5,3,19,21,21,21,4,21,"0"
"420",1,1,5,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,5,5,5,5,5,1,1,5,1,5,5,1,1,5,1,5,5,5,1,1,1,1,1,5,5,7,9,8,4,3,15,3,10,11,9,5,4,3,12,14,4,8,12,12,15,"1"
"421",1,5,5,5,1,5,1,5,1,1,1,5,1,1,5,5,1,1,5,5,5,1,5,5,5,1,1,5,5,1,1,5,1,5,5,1,5,1,5,1,5,5,5,1,1,5,1,5,1,1,5,6,23,19,6,3,3,9,14,11,12,3,19,17,21,17,17,12,5,23,"0"
"422",5,5,1,5,1,5,1,1,1,5,5,1,5,5,5,5,1,5,1,5,5,5,5,1,1,1,5,5,5,1,1,5,5,5,5,1,1,5,5,5,1,1,1,1,5,5,5,5,5,1,10,9,9,5,5,3,10,12,18,11,3,7,11,7,3,4,8,4,4,18,"0"
"423",1,5,5,1,5,5,1,1,5,5,5,5,5,5,1,5,1,1,5,5,5,1,1,5,5,1,5,1,5,1,1,5,1,5,1,1,5,5,1,1,1,1,5,1,5,1,1,5,5,1,10,14,7,5,15,14,9,5,3,4,11,6,7,5,7,16,16,7,7,16,"1"
"424",1,1,5,5,5,5,1,5,5,5,1,5,5,1,5,5,5,5,1,5,1,1,5,5,5,1,5,5,5,1,5,5,5,5,5,1,5,1,5,5,1,5,5,1,1,1,1,5,5,1,10,11,6,10,19,20,21,9,3,4,5,3,4,9,12,7,22,7,5,22,"0"
"425",5,5,5,1,5,5,5,5,5,5,5,1,1,5,5,5,1,5,5,1,1,5,1,5,1,1,1,5,5,5,1,1,1,1,5,5,5,5,5,1,5,1,1,5,1,5,1,1,5,5,15,15,18,14,4,3,13,5,18,7,10,5,7,3,4,8,4,16,18,18,"0"
"426",5,1,5,1,5,1,5,5,1,1,5,1,5,1,5,1,5,5,1,5,1,5,1,5,1,1,5,1,5,5,1,1,1,1,5,1,5,1,5,5,5,1,1,1,1,1,1,5,1,1,3,7,6,9,20,10,10,5,8,5,3,4,11,5,9,21,19,12,7,21,"0"
"427",1,1,1,5,5,1,5,5,1,1,5,5,1,1,5,1,1,5,1,5,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,5,5,1,5,5,5,5,1,1,5,5,1,1,1,5,7,17,10,7,6,3,16,11,5,9,5,4,3,4,15,15,16,17,15,17,"1"
"428",1,5,5,1,1,5,5,1,1,1,5,5,1,1,1,1,1,5,1,1,5,1,1,1,5,1,5,1,5,1,5,1,5,5,1,5,1,1,1,1,5,1,1,1,5,5,1,5,5,5,7,15,7,14,3,15,3,13,14,10,9,4,3,14,14,13,7,4,4,15,"1"
"429",1,1,5,1,1,1,5,1,5,5,1,5,5,5,1,1,1,5,1,1,1,1,5,1,1,1,1,5,5,5,1,5,5,5,5,5,5,1,5,1,5,1,1,5,5,1,1,5,5,5,15,10,14,4,5,16,5,3,13,4,10,13,5,3,4,17,4,17,4,17,"1"
"430",5,5,1,5,5,5,5,5,1,5,5,5,5,1,5,5,1,1,5,1,5,1,1,1,1,1,1,1,1,5,1,1,5,5,1,5,1,5,1,1,5,5,1,1,1,5,5,1,1,5,7,5,24,20,3,13,7,5,23,18,4,3,25,23,11,18,7,6,4,25,"0"
"431",5,5,5,5,5,1,5,1,5,1,1,5,1,1,1,1,5,1,5,5,1,5,5,1,1,1,1,1,1,1,5,1,1,1,1,5,5,5,1,5,5,5,5,5,5,1,5,1,1,1,3,19,18,5,5,5,16,13,17,16,17,4,5,7,6,4,6,9,7,19,"0"
"432",1,5,1,1,5,1,1,5,5,5,5,1,5,5,5,1,5,5,5,5,5,1,5,5,1,5,5,1,1,5,5,1,1,1,5,5,1,5,5,1,1,5,5,5,5,5,5,5,1,5,14,3,5,6,5,5,22,20,6,3,11,9,3,19,17,9,4,13,4,22,"0"
"433",1,1,1,1,5,5,5,1,1,5,1,5,1,5,5,1,5,1,5,1,1,5,5,1,1,1,1,5,5,1,5,1,5,1,5,5,5,5,1,5,5,5,1,1,5,5,1,5,5,1,18,13,7,17,3,12,3,5,11,4,10,13,5,3,4,6,10,9,7,18,"0"
"434",1,5,1,1,1,5,1,1,5,1,5,1,5,5,5,1,1,1,1,1,1,5,1,5,5,5,1,5,5,1,1,5,1,1,5,5,1,5,1,5,1,5,5,1,5,1,5,1,5,1,5,8,18,4,14,13,3,3,12,4,7,3,13,15,17,4,17,6,4,18,"0"
"435",5,5,1,5,1,5,1,1,1,5,1,5,5,1,5,5,1,5,5,5,1,1,5,1,5,1,1,5,5,5,5,1,5,1,1,5,5,5,1,5,5,5,5,1,1,1,1,5,1,1,18,19,5,10,13,3,12,15,11,5,5,17,18,4,21,7,18,9,7,21,"0"
"436",5,1,5,1,5,1,5,1,5,5,5,1,5,1,1,5,1,1,5,5,1,1,1,5,1,1,1,5,1,5,1,5,1,5,1,1,5,5,1,1,1,5,1,1,5,5,1,1,5,5,10,3,9,4,21,5,12,14,11,20,21,5,4,18,16,9,5,7,7,21,"0"
"437",1,5,5,5,1,5,5,5,1,1,1,5,1,5,5,1,5,5,1,1,1,5,5,1,5,5,5,1,1,1,5,1,5,1,5,5,5,1,5,1,1,5,5,1,1,1,1,1,1,1,3,16,15,14,6,6,3,5,3,9,11,11,5,16,16,5,6,12,7,16,"1"
"438",1,1,1,5,1,1,5,5,5,1,5,5,5,1,1,1,5,5,1,5,5,5,5,5,5,1,1,5,5,5,5,1,5,1,5,5,1,5,5,1,1,5,1,5,5,5,5,5,1,5,7,4,4,5,16,17,5,9,9,6,4,12,11,12,12,5,9,13,11,17,"1"
"439",5,1,5,1,1,5,1,5,5,5,1,1,5,5,1,1,1,1,5,5,1,1,1,5,1,5,5,5,5,5,5,5,1,1,1,5,5,1,1,5,1,1,5,1,1,5,5,5,5,1,19,13,9,5,5,14,3,7,3,5,8,3,17,17,17,19,4,4,6,19,"0"
"440",1,5,1,1,5,1,5,5,1,1,5,1,5,5,1,5,1,5,1,5,5,1,1,5,5,5,1,5,5,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,5,5,5,1,5,1,7,4,4,6,3,14,9,13,16,15,10,17,18,19,19,6,14,4,12,19,"0"
"441",5,1,1,5,1,1,5,5,5,1,5,1,5,1,1,5,5,5,5,1,1,1,5,1,1,5,5,1,1,1,5,5,1,1,1,5,5,1,1,1,5,5,5,5,5,5,1,1,1,1,5,3,22,20,5,5,19,19,19,22,15,16,17,15,6,5,11,4,4,22,"0"
"442",5,5,5,1,1,5,1,5,1,1,1,5,1,5,1,5,1,1,5,1,5,1,5,5,5,1,1,5,5,1,5,1,1,1,1,1,5,1,5,1,1,1,1,5,5,5,5,5,5,1,16,13,5,3,4,3,11,7,12,13,5,10,3,13,11,5,15,10,4,16,"1"
"443",1,1,5,5,5,1,1,1,5,5,5,1,5,5,5,1,1,1,1,5,5,1,1,1,5,5,5,5,5,5,1,1,5,5,5,1,5,5,1,1,5,1,1,5,5,1,5,1,1,1,5,10,8,13,7,19,3,16,11,18,4,7,8,3,4,11,15,11,11,19,"0"
"444",1,1,5,1,1,1,1,5,5,1,1,1,5,5,1,5,5,5,1,5,1,1,5,1,1,5,5,1,5,1,1,1,5,1,1,5,1,5,1,1,5,1,5,5,1,1,5,1,5,1,5,3,5,4,13,3,12,5,4,10,5,10,11,14,14,16,16,9,7,16,"1"
"445",1,5,1,5,1,5,1,1,1,1,5,5,1,5,1,5,1,1,1,5,1,1,1,5,5,5,5,5,5,1,5,5,1,5,1,1,1,1,1,5,1,5,1,1,1,5,1,5,1,5,7,13,20,5,12,10,25,3,7,11,5,5,4,25,23,4,8,16,18,25,"0"
"446",5,5,1,1,5,1,5,1,1,1,5,1,1,1,5,1,1,1,1,1,5,5,1,1,1,5,1,5,5,1,1,1,1,1,1,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,7,3,7,9,3,17,5,20,15,18,5,7,10,11,11,11,13,15,4,20,"0"
"447",5,1,1,1,5,1,1,5,1,1,5,1,5,5,1,1,1,1,1,1,5,1,5,5,5,5,1,5,1,5,5,5,5,1,5,1,1,1,1,5,5,1,5,1,5,5,1,5,5,5,7,4,6,4,5,3,5,16,6,6,3,5,4,13,16,11,16,16,4,16,"1"
"448",5,5,1,1,1,5,1,1,1,5,1,1,5,1,1,1,1,1,5,1,1,1,1,1,5,1,1,5,5,5,5,1,5,5,1,5,5,1,5,5,5,1,1,1,5,1,5,5,5,5,7,7,10,4,9,12,14,13,13,5,12,5,4,3,4,18,4,20,4,20,"0"
"449",5,5,1,1,5,1,5,1,1,5,1,1,1,1,5,5,5,5,5,1,5,5,1,5,1,1,1,1,5,1,5,1,5,5,5,1,1,1,1,1,5,1,5,1,1,1,5,1,1,1,3,16,5,6,3,5,18,20,13,5,7,5,3,10,12,18,18,10,8,20,"0"
"450",1,1,1,5,1,5,1,1,1,5,5,1,1,1,5,1,5,1,5,1,1,1,1,1,5,5,1,5,5,1,5,5,1,5,5,1,1,5,5,1,5,1,5,5,5,1,5,5,1,5,5,7,4,5,6,9,15,10,3,7,10,7,5,3,13,15,13,15,4,15,"1"
"451",1,5,1,5,1,5,5,5,1,1,1,1,5,1,1,1,5,1,1,1,1,1,5,1,5,5,1,1,1,1,5,1,1,1,5,1,1,5,1,5,1,1,5,5,5,5,1,1,1,5,3,22,22,13,5,21,6,21,22,5,8,7,21,21,16,12,10,6,4,22,"0"
"452",5,1,1,5,5,5,1,5,1,5,5,1,5,1,1,1,5,5,1,5,5,1,5,5,5,5,5,1,5,1,5,5,1,1,1,5,1,1,5,5,1,1,1,5,5,1,1,5,1,5,3,5,10,6,3,5,17,6,5,8,4,18,19,11,13,23,23,6,4,23,"0"
"453",1,1,1,1,1,5,1,5,5,1,5,1,1,5,5,1,5,1,5,5,5,1,5,1,1,1,1,1,5,5,1,1,5,5,1,1,5,1,5,1,5,1,1,5,5,1,5,5,5,1,9,4,4,8,4,3,10,3,13,9,5,13,6,3,21,21,13,17,4,21,"0"
"454",5,5,1,1,1,5,1,1,5,1,5,1,1,1,1,1,5,1,5,1,1,5,5,5,1,1,1,5,5,1,5,1,5,1,1,5,5,5,5,1,1,5,5,5,5,1,5,1,5,1,4,10,21,20,5,19,3,16,19,7,4,5,10,11,4,5,9,9,7,21,"0"
"455",1,1,5,1,5,1,5,1,1,5,1,1,1,1,5,1,5,1,5,5,1,5,5,1,5,1,1,1,5,5,5,5,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,5,1,5,17,3,18,6,3,12,8,4,5,11,12,10,12,5,20,21,10,12,21,"0"
"456",1,1,5,5,1,5,1,1,5,1,5,1,1,1,1,5,1,5,1,1,5,5,5,5,1,1,1,5,5,5,1,5,1,5,1,5,5,1,5,1,1,1,5,5,1,5,5,1,1,1,5,5,4,14,6,3,8,3,14,15,16,14,3,16,14,14,14,14,14,16,"1"
"457",5,1,1,5,5,1,5,1,5,5,5,1,1,5,1,1,5,5,1,5,5,5,5,1,5,5,1,5,1,1,1,1,1,5,1,1,5,1,5,5,5,1,1,5,1,1,1,5,1,5,14,3,5,12,10,5,13,3,4,9,17,20,19,4,20,5,21,9,7,21,"0"
"458",1,1,5,5,1,5,1,1,1,1,5,5,5,5,5,1,5,1,5,1,1,1,1,5,1,1,1,5,5,5,1,5,5,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,5,5,13,14,5,3,12,3,4,5,5,4,19,18,5,16,4,4,10,10,10,19,"0"
"459",1,5,5,5,5,5,1,1,5,5,5,1,1,1,1,1,5,1,1,5,1,5,1,1,1,5,5,5,1,5,5,1,5,1,1,1,5,5,5,1,5,1,1,1,1,5,5,1,1,5,5,7,16,15,18,17,3,17,14,5,8,11,10,4,10,4,4,13,11,18,"0"
"460",1,5,5,5,5,1,1,5,1,5,5,1,5,1,5,5,5,5,1,5,5,5,5,5,1,5,5,5,1,1,5,5,1,5,1,5,1,1,1,1,5,5,1,1,1,5,1,1,1,1,5,3,5,20,13,6,19,18,12,3,7,19,16,5,13,18,8,4,12,20,"0"
"461",1,5,1,1,1,1,5,5,1,5,5,1,1,5,1,5,1,1,1,1,5,5,5,1,1,1,5,5,5,1,5,5,5,1,5,1,1,5,1,5,1,5,1,1,5,5,5,1,5,1,10,7,10,5,3,5,17,3,12,10,5,18,19,7,9,17,17,19,21,21,"0"
"462",5,5,1,1,1,1,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,5,1,5,1,1,5,5,1,5,5,5,12,5,14,7,9,20,3,9,15,18,5,5,4,14,16,20,10,12,4,20,"0"
"463",5,1,5,5,5,1,1,1,5,5,5,5,5,5,1,5,1,5,5,5,1,1,1,1,1,5,1,5,1,1,1,1,5,5,1,5,5,5,1,5,1,1,1,5,1,1,5,1,5,5,7,3,5,4,5,3,5,19,15,18,4,3,7,5,22,9,4,13,4,22,"0"
"464",5,5,5,1,5,5,5,1,5,5,5,1,5,1,5,1,1,5,1,5,5,5,5,1,5,1,5,5,1,5,5,5,5,5,5,1,1,1,1,1,1,1,5,1,5,1,1,1,1,5,8,6,11,3,16,12,5,5,8,7,7,9,12,17,4,4,23,10,10,23,"0"
