"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","V71"
"379",1,1,1,1,1,10,1,10,1,1,1,10,1,1,10,10,1,1,1,10,1,1,1,10,10,1,1,1,1,1,1,1,1,10,1,1,1,10,1,10,1,1,10,1,1,1,10,10,1,1,9,5,4,4,9,6,2,13,16,4,15,15,17,13,14,15,16,17,18,18,0
"380",10,1,10,10,10,1,1,10,1,1,1,1,1,10,10,1,10,10,10,1,10,10,10,10,10,1,10,1,1,1,10,10,1,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,10,6,4,9,14,2,7,4,11,5,9,7,6,9,14,13,15,15,15,12,15,1
"381",1,10,1,10,10,10,1,10,10,10,1,1,1,1,10,10,1,1,1,1,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,10,10,1,10,10,1,10,1,10,1,10,1,10,1,1,6,4,6,17,2,12,15,9,5,7,19,18,9,7,5,9,12,15,14,19,0
"382",10,1,1,1,10,10,10,1,10,1,1,1,1,10,1,1,10,10,1,1,1,10,10,1,1,1,1,10,10,1,10,1,10,10,1,1,10,10,10,10,10,10,10,10,1,1,1,10,10,10,9,4,7,16,2,15,4,10,5,7,11,11,7,11,9,5,5,11,12,16,1
"383",1,10,10,10,1,1,1,1,1,10,1,10,10,10,10,1,1,1,1,1,1,10,1,10,1,1,1,1,1,10,1,1,1,1,10,10,1,1,10,1,10,1,10,10,10,10,10,10,1,1,6,9,5,7,5,2,5,13,10,12,6,16,15,13,11,10,5,12,13,16,1
"384",10,10,1,1,1,10,10,10,1,1,10,10,10,10,1,1,1,1,10,10,10,10,10,1,10,1,10,1,10,1,1,10,1,1,1,10,1,10,10,1,1,1,10,1,10,10,10,1,1,10,4,5,4,4,18,5,9,7,5,15,21,15,19,12,13,22,21,9,12,22,0
"385",10,10,1,1,10,10,10,10,10,10,1,1,1,1,10,1,10,10,10,1,10,10,10,1,1,10,10,10,1,1,10,1,10,10,10,10,1,1,1,10,10,10,10,1,1,1,1,1,1,1,4,8,5,18,7,6,5,4,4,7,11,11,10,17,16,10,6,5,14,18,0
"386",1,10,10,10,1,1,10,1,10,10,10,1,10,1,1,1,10,10,10,10,1,1,1,10,1,10,1,10,1,10,10,10,10,1,10,10,1,1,10,10,10,1,1,10,10,10,1,1,1,1,4,5,4,6,8,5,17,4,13,11,6,16,17,10,13,10,8,6,15,17,1
"387",1,10,10,1,1,1,10,1,1,1,1,10,10,1,1,10,10,1,1,10,10,10,10,1,10,10,1,10,10,1,1,10,10,10,10,10,1,1,1,1,10,10,10,10,10,1,10,1,10,1,9,6,8,4,7,15,5,15,12,4,13,11,15,14,4,5,7,2,10,15,1
"388",1,10,10,10,10,1,1,1,1,1,1,10,1,10,10,1,1,1,10,10,10,10,1,10,1,1,10,10,1,10,1,10,10,1,1,10,10,1,1,10,1,10,1,1,1,1,1,10,1,1,6,7,5,9,2,19,7,5,10,18,6,10,18,20,19,11,14,17,16,20,0
"389",1,10,10,1,10,10,1,1,10,1,10,10,1,10,1,10,1,1,1,10,10,10,10,10,1,1,1,10,1,1,10,10,10,1,1,1,10,10,1,10,10,10,1,10,10,10,10,10,1,10,14,4,6,16,6,2,10,4,5,13,12,7,13,14,6,9,7,4,5,16,1
"390",10,10,1,10,10,10,10,1,1,10,1,1,1,1,1,1,10,10,10,10,10,1,1,10,10,10,10,10,1,10,10,10,10,1,10,1,10,1,1,10,1,10,10,1,10,1,1,10,10,10,4,4,4,7,19,14,2,14,11,4,4,8,4,6,9,15,18,10,13,19,0
"391",1,1,10,1,10,1,10,10,1,1,10,1,10,1,1,10,10,1,10,1,10,1,1,10,1,10,10,10,1,10,10,1,1,10,1,1,1,1,10,1,10,10,1,10,10,1,1,1,1,1,4,11,11,8,6,16,5,13,4,17,13,15,6,11,6,5,2,12,13,17,1
"392",10,10,10,10,1,1,1,10,10,1,10,1,1,1,1,10,1,10,1,1,10,10,1,10,10,1,1,10,10,10,1,1,1,10,10,1,1,10,1,10,10,10,10,1,1,10,1,10,10,10,6,4,10,5,7,9,18,5,15,4,4,15,15,8,11,14,17,5,2,18,0
"393",1,10,10,1,10,1,10,10,1,10,10,10,10,1,10,1,1,10,10,1,10,1,10,10,10,1,1,10,1,1,10,1,1,1,1,10,1,1,10,1,1,10,10,1,1,10,10,1,10,10,11,4,5,4,21,5,16,21,22,5,5,9,7,10,7,16,19,4,5,22,0
"394",1,1,1,10,1,1,1,10,1,1,1,10,1,10,10,1,1,1,10,1,1,1,1,10,1,1,1,10,10,1,10,1,1,10,10,10,1,10,10,1,10,1,10,1,1,1,10,10,1,1,5,9,9,5,12,2,4,5,10,9,4,17,17,12,11,16,17,16,17,17,1
"395",1,10,10,1,1,10,10,10,1,1,1,10,10,10,1,1,1,1,1,10,10,1,10,1,1,10,10,10,10,10,1,10,10,1,10,10,1,1,1,10,10,1,1,1,1,10,1,10,10,1,8,4,5,2,8,4,5,7,4,11,7,15,15,5,20,5,18,15,16,20,0
"396",1,10,10,10,1,10,1,1,10,10,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,10,1,1,10,1,10,10,10,1,1,1,1,10,10,10,10,1,1,1,1,1,10,1,18,18,4,17,4,7,4,9,17,8,4,16,9,14,6,9,12,2,11,18,0
"397",10,1,1,1,1,10,1,1,10,1,1,1,10,10,10,10,10,1,1,10,10,1,10,10,10,1,10,10,1,1,1,1,1,1,10,10,1,1,10,1,10,1,10,10,1,10,1,10,1,10,6,4,8,9,4,13,14,10,4,7,10,7,11,10,7,4,12,2,15,15,1
"398",1,10,1,10,10,10,10,10,1,1,10,10,1,10,1,1,10,1,10,10,1,10,1,10,1,1,10,10,10,10,10,10,10,1,1,1,10,1,10,10,10,1,10,1,10,1,10,10,1,10,13,5,4,19,8,2,4,5,4,4,12,8,4,20,19,9,6,10,7,20,0
"399",10,10,10,1,10,1,10,10,1,1,1,1,1,10,10,1,10,1,1,10,1,1,1,10,10,10,1,1,1,1,10,10,10,10,10,1,1,1,10,1,1,1,1,1,10,1,10,1,1,10,4,11,4,5,13,26,25,4,23,25,6,6,11,4,20,21,10,2,13,26,0
"400",1,1,10,1,10,1,10,10,1,1,10,10,1,10,10,10,10,1,1,1,1,10,1,10,1,10,10,1,10,1,1,10,1,1,1,1,10,10,1,1,1,10,1,10,1,10,1,10,10,10,4,4,7,5,20,5,14,12,5,10,17,11,15,8,11,5,8,5,2,20,0
"401",10,1,1,10,10,1,10,10,10,1,10,10,1,1,10,1,10,1,1,10,1,1,1,10,10,1,10,10,1,10,1,1,10,1,1,10,1,10,10,1,10,10,10,1,1,10,1,10,1,1,9,5,4,5,14,4,2,16,19,11,19,17,19,7,10,20,21,20,21,21,0
"402",10,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,1,10,1,1,10,10,1,1,10,1,1,1,1,1,10,1,10,10,1,1,1,10,10,1,10,1,10,10,10,10,10,1,1,7,15,4,4,11,14,7,5,6,8,14,16,11,12,13,12,2,17,16,17,1
"403",10,10,1,10,10,10,10,10,10,1,10,1,10,1,1,10,10,1,10,10,1,10,10,10,10,1,1,1,1,1,10,1,1,10,10,1,1,10,10,1,1,1,10,1,1,1,1,10,1,10,6,5,4,2,4,5,12,7,14,19,19,17,9,12,9,12,4,11,12,19,0
"404",10,1,10,10,1,1,10,10,10,1,10,10,1,10,10,10,10,1,10,10,1,10,1,10,10,10,10,1,1,1,1,1,1,1,1,10,10,10,1,1,10,1,10,1,1,10,1,1,10,1,4,8,9,5,5,4,5,13,7,13,7,15,7,4,13,14,13,2,14,15,1
"405",10,1,1,1,1,10,10,10,10,10,10,10,1,10,1,10,1,10,10,1,1,1,1,10,10,10,10,10,1,10,10,1,10,10,10,1,10,1,1,1,10,10,1,1,1,1,1,1,10,10,4,11,4,7,12,4,10,13,17,4,6,7,4,12,12,17,5,8,2,17,1
"406",10,10,10,10,1,1,10,10,10,1,10,10,1,1,10,1,10,1,1,1,10,10,1,1,1,10,10,1,1,1,1,10,1,10,10,10,1,10,1,1,1,1,1,10,1,1,10,1,1,10,4,5,14,6,4,7,4,14,12,18,22,12,9,6,15,5,9,6,9,22,0
"407",1,1,1,1,10,1,10,10,1,1,1,10,1,1,1,10,10,10,10,10,1,10,10,10,1,1,10,1,1,1,1,10,1,10,1,1,10,1,10,10,1,10,1,1,10,10,1,10,1,10,15,4,4,7,16,5,4,6,8,12,10,17,18,8,5,16,2,13,4,18,0
"408",1,1,10,10,1,10,10,10,1,10,1,10,1,10,10,1,10,10,10,10,1,1,1,1,1,10,10,10,10,1,1,1,1,1,1,1,1,10,10,10,1,1,10,10,1,10,1,10,1,1,7,5,4,4,5,9,2,5,8,4,8,4,10,11,16,17,13,11,19,19,0
"409",1,10,10,1,1,10,1,10,1,10,10,10,10,1,1,1,1,1,10,1,10,1,1,1,10,10,10,10,10,10,10,1,1,1,10,10,10,10,1,1,1,10,10,10,1,10,1,1,10,1,5,9,7,5,6,22,11,12,8,11,4,18,20,23,22,17,14,11,12,23,0
"410",10,1,1,1,10,1,10,10,1,1,10,10,10,1,1,1,1,1,10,10,1,1,10,1,10,10,1,1,10,10,1,1,10,10,10,10,1,1,10,10,10,10,10,10,10,10,10,1,10,1,4,5,4,5,17,22,8,17,16,13,4,19,21,4,17,14,5,8,11,22,0
"411",1,10,10,1,1,10,1,1,10,10,10,1,1,1,10,1,1,1,1,10,1,1,10,10,10,1,1,10,10,1,10,1,10,10,10,1,10,10,1,1,1,1,1,1,1,10,10,1,10,10,4,6,15,17,5,19,9,10,20,14,4,9,11,9,12,12,15,4,5,20,0
"412",1,1,10,10,1,10,10,10,1,10,1,1,1,10,1,10,1,10,1,1,1,10,10,10,1,1,1,1,1,1,10,10,10,10,10,1,1,10,10,10,1,1,10,10,1,1,1,1,10,1,4,5,5,12,4,13,4,6,18,16,6,8,11,18,21,10,18,2,23,23,0
"413",1,10,10,1,1,10,1,10,10,10,10,1,10,10,10,1,1,1,1,1,10,10,1,1,1,10,10,10,1,1,1,1,1,1,10,1,1,10,1,1,1,1,10,10,10,10,10,1,1,1,8,4,5,4,19,7,6,4,6,18,16,6,7,14,7,10,2,21,20,21,0
"414",1,1,10,10,1,10,1,10,10,10,1,1,10,10,10,1,1,1,1,10,10,1,1,1,1,1,10,10,10,1,10,1,1,1,1,1,1,10,10,1,10,1,1,1,10,10,1,10,10,1,4,14,2,9,4,14,13,6,13,7,5,10,4,6,9,13,14,14,13,14,1
"415",1,1,10,1,1,10,1,10,1,10,1,10,10,10,10,10,10,1,10,1,10,10,1,1,10,1,1,1,10,10,10,1,10,10,1,1,1,1,1,1,1,1,10,1,1,10,1,1,10,1,5,4,8,6,5,5,9,17,15,17,6,12,9,13,12,20,19,2,18,20,0
"416",1,1,10,1,1,10,1,1,10,10,1,1,1,1,10,1,10,10,10,1,10,10,10,10,1,1,1,10,10,1,1,1,10,1,10,1,10,10,1,1,10,1,10,10,10,1,1,1,10,1,9,12,15,4,15,10,7,2,5,4,11,5,5,15,18,17,5,7,4,18,0
"417",1,1,1,1,10,10,1,1,1,10,10,10,10,1,1,10,10,1,1,1,10,1,1,1,10,10,1,1,1,10,1,10,1,10,10,1,1,10,1,1,1,1,10,1,10,10,10,10,1,10,19,9,4,6,2,4,9,7,5,4,12,8,15,7,7,18,19,14,5,19,0
"418",1,10,10,1,1,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,1,1,1,10,10,1,10,10,10,10,10,1,10,10,1,10,1,10,1,1,1,1,1,10,1,10,1,1,8,5,4,5,4,12,5,7,4,11,7,15,14,16,19,10,2,5,14,19,0
"419",1,1,1,1,10,10,1,10,10,1,1,10,1,10,1,10,10,1,10,1,10,1,1,10,10,1,1,10,10,10,1,10,1,1,1,10,10,1,1,1,10,1,1,1,10,10,1,1,10,10,6,11,4,6,15,4,7,4,9,18,18,8,18,12,9,18,17,5,2,18,0
"420",1,1,10,1,10,10,10,1,10,10,1,1,10,1,1,10,10,1,1,10,10,10,10,1,10,10,10,1,10,1,1,10,1,10,10,1,10,1,1,10,1,10,1,1,1,10,10,1,1,10,10,4,4,7,14,4,13,16,4,14,10,6,11,4,15,14,16,2,5,16,1
"421",10,10,1,10,1,10,10,1,10,1,1,10,1,10,10,10,1,1,10,10,10,1,10,1,10,10,1,10,10,1,10,10,10,1,1,1,1,1,10,10,1,1,10,1,1,1,1,1,1,1,7,5,4,4,5,10,4,4,9,15,5,13,18,6,16,7,2,8,16,18,0
"422",10,10,10,10,1,10,1,1,10,1,1,10,1,10,1,10,10,10,1,1,1,10,10,10,10,10,1,1,1,10,1,1,1,1,1,10,1,1,1,1,1,10,10,10,10,1,10,1,1,10,6,9,5,9,14,7,4,4,10,10,16,14,16,7,4,5,10,2,11,16,1
"423",10,1,1,1,1,10,10,10,1,1,10,10,1,1,10,1,1,1,1,10,1,1,1,10,10,10,10,10,1,10,1,1,10,1,1,1,10,1,1,1,10,1,10,10,1,1,10,1,1,10,4,5,4,7,9,14,11,17,13,16,19,8,13,16,7,4,5,2,8,19,0
"424",10,10,1,1,1,10,10,10,10,1,1,10,1,10,1,10,10,1,1,1,1,10,10,10,10,10,1,1,10,10,10,10,10,1,1,10,1,10,10,1,1,10,1,1,10,1,1,1,1,10,8,4,7,4,14,14,16,16,11,4,8,4,13,10,9,12,16,2,15,16,1
"425",10,1,1,1,10,10,1,1,1,1,10,10,10,10,1,10,10,1,1,10,1,1,10,1,10,1,1,10,1,1,1,10,1,10,1,10,10,1,1,10,10,1,1,10,1,1,1,10,1,10,6,4,6,7,7,9,17,14,4,18,20,20,14,15,9,12,20,2,21,21,0
"426",1,10,10,10,10,10,10,10,1,1,10,1,10,1,1,10,10,1,1,10,1,10,1,10,1,1,10,1,1,10,10,1,1,10,10,10,10,1,1,10,1,10,1,10,10,10,10,10,10,10,6,4,17,15,8,10,5,4,4,6,4,13,13,17,14,11,14,5,2,17,1
"427",1,10,10,1,10,10,1,10,1,1,10,10,1,10,1,1,1,10,1,10,10,10,1,1,1,1,10,10,1,1,10,1,1,10,10,1,1,10,10,10,10,1,10,10,10,1,10,1,10,1,5,4,4,17,6,16,5,6,8,4,14,7,15,6,9,5,10,2,7,17,1
"428",1,1,10,1,10,10,10,10,10,1,10,1,10,10,1,1,10,1,1,10,1,10,1,1,1,10,10,1,1,1,10,1,1,10,10,10,10,1,10,10,1,1,10,10,1,1,10,1,1,10,6,4,8,5,7,10,4,18,17,4,6,8,20,18,5,16,17,10,13,20,0
"429",10,1,10,10,10,10,1,10,10,10,10,10,10,10,1,1,1,10,10,1,1,1,1,1,10,1,10,10,10,1,10,1,10,10,10,10,1,1,1,1,1,10,10,1,10,1,10,10,10,10,6,8,8,18,2,5,4,13,12,14,8,4,6,13,10,16,9,6,5,18,0
"430",10,1,10,1,10,1,1,1,10,10,1,1,1,1,10,1,10,1,10,10,1,1,1,10,10,1,10,1,10,10,1,10,10,1,1,10,1,1,10,10,1,1,10,1,10,10,10,1,1,10,18,7,5,20,14,4,5,8,4,21,21,21,21,7,10,22,19,14,11,22,0
"431",1,1,10,1,10,10,10,1,1,1,10,10,1,1,1,1,10,10,1,1,10,1,10,10,10,1,1,1,10,1,1,1,1,10,10,1,1,10,1,1,1,10,1,10,1,10,10,10,1,10,4,4,16,4,2,11,8,17,13,15,9,5,8,20,19,12,7,4,5,20,0
"432",1,1,10,10,1,10,1,1,1,1,10,1,10,10,1,1,10,1,10,1,1,1,10,10,1,10,1,10,10,10,10,1,1,10,1,1,1,10,1,1,10,10,10,10,1,1,1,1,10,10,15,15,8,9,17,8,5,15,13,15,15,6,12,15,7,4,9,6,2,17,1
"433",1,10,1,10,1,1,1,10,1,10,10,1,1,10,1,10,10,10,10,1,1,10,1,10,10,1,1,10,10,1,1,10,10,10,10,1,1,1,1,1,10,1,1,10,10,1,10,1,10,10,6,4,13,5,14,15,4,8,4,10,6,6,15,12,10,8,5,5,2,15,1
"434",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,1,10,10,1,10,10,1,10,1,1,1,10,10,10,10,1,1,1,10,10,1,10,10,10,10,1,11,13,13,9,10,13,4,5,2,5,7,11,5,4,5,15,18,10,5,18,0
"435",10,1,1,10,1,1,1,1,1,10,10,10,10,1,1,10,1,1,1,10,10,1,1,1,10,10,1,10,10,10,1,10,10,10,10,10,1,10,10,1,10,1,10,1,10,10,10,1,1,1,6,10,7,5,13,5,20,5,11,5,4,6,7,4,13,14,2,10,7,20,0
"436",10,1,1,10,10,1,10,10,10,1,10,1,10,10,1,10,10,1,1,1,10,1,1,10,1,1,10,10,1,1,1,10,1,10,10,1,10,10,1,10,10,1,10,10,1,1,1,10,10,1,4,5,14,2,15,4,16,4,6,4,13,13,6,9,18,19,10,6,17,19,0
"437",1,1,10,1,10,1,10,1,1,1,1,10,1,1,10,10,10,10,10,1,1,10,1,10,1,1,10,10,1,10,1,1,1,1,1,10,10,10,1,10,10,1,1,10,10,1,10,1,1,1,6,4,7,13,13,15,20,21,17,21,17,19,5,10,7,10,2,5,4,21,0
"438",1,10,1,10,10,1,10,1,10,1,10,1,1,10,10,1,10,10,1,1,10,10,1,10,10,10,1,10,1,10,10,10,1,10,10,10,10,1,10,1,10,1,1,1,10,1,1,1,10,10,10,4,4,22,23,16,9,12,11,4,7,5,6,7,4,22,21,19,16,23,0
"439",1,10,10,10,1,10,1,1,1,1,1,1,1,10,1,10,1,1,1,1,1,10,10,10,1,1,10,10,1,1,1,10,1,10,10,1,1,1,10,10,10,1,10,10,10,1,1,1,1,1,7,5,25,4,19,22,9,11,4,22,22,6,9,5,10,6,2,19,4,25,0
"440",1,1,1,1,1,1,10,10,1,1,10,10,10,1,1,1,1,1,10,10,10,1,1,1,10,10,10,10,1,1,1,10,1,10,1,1,1,10,1,10,10,10,10,10,1,1,1,10,1,1,4,13,14,4,7,5,9,2,5,15,17,17,13,12,4,5,13,17,7,17,1
"441",10,1,1,1,10,1,1,10,10,1,1,10,1,1,10,10,10,1,1,1,10,1,1,10,1,1,1,1,10,1,1,1,10,10,10,10,10,10,1,10,1,1,1,10,10,1,1,10,10,10,6,4,16,2,18,20,19,4,6,8,4,12,8,5,11,17,9,9,12,20,0
"442",1,1,1,10,1,10,10,10,1,1,10,10,1,1,10,1,1,10,1,10,10,10,1,1,10,1,10,1,1,10,10,10,1,1,10,10,1,1,1,10,1,1,1,10,1,1,1,1,10,1,9,4,4,4,15,14,5,5,20,20,11,7,20,21,5,8,20,15,10,21,0
"443",1,1,10,10,10,1,10,10,10,1,10,1,10,10,10,10,1,1,1,10,1,10,10,10,1,10,1,1,1,10,10,1,1,1,10,10,10,1,1,1,10,1,10,10,1,10,10,10,1,10,13,17,4,8,5,2,15,4,5,19,8,6,19,15,20,21,7,4,5,21,0
"444",1,10,1,1,1,1,1,10,10,10,10,10,10,1,1,1,1,1,10,1,1,1,10,1,10,1,10,10,1,10,10,1,1,1,10,10,1,10,1,1,10,10,10,10,10,10,1,10,1,1,7,5,11,13,4,6,2,19,8,15,20,5,4,6,14,11,5,22,23,23,0
"445",1,1,1,1,1,1,1,1,10,10,1,1,10,1,1,10,10,1,1,10,1,10,1,10,1,10,1,1,10,10,10,1,10,10,10,10,10,1,1,10,10,1,10,10,10,10,10,1,1,10,10,10,10,6,7,10,21,8,5,4,4,14,12,6,13,16,5,2,5,21,0
"446",10,10,10,10,1,10,10,1,10,1,10,10,1,10,1,10,1,1,10,1,1,1,1,10,10,10,1,1,10,10,10,1,10,10,10,10,10,10,1,1,10,10,1,10,1,10,1,10,1,10,6,8,7,4,17,2,14,4,7,14,16,14,6,7,4,9,12,14,17,17,1
"447",1,1,10,1,1,1,10,1,1,1,10,10,1,1,10,1,1,10,1,1,1,10,1,10,1,1,1,1,10,1,10,1,10,1,1,1,1,1,10,1,1,1,1,10,1,10,1,1,10,1,19,21,7,5,13,9,5,4,5,18,12,16,6,9,22,21,20,2,19,22,0
"448",1,10,10,1,10,1,10,10,10,10,1,1,10,1,1,10,10,10,1,1,1,10,1,1,10,1,10,1,1,1,10,10,10,10,1,10,1,1,1,1,1,1,10,1,1,1,10,1,10,1,6,5,4,4,6,8,11,22,8,6,12,9,22,11,14,19,2,5,21,22,0
"449",10,10,10,10,10,10,1,1,10,10,10,10,1,1,10,1,10,10,1,10,10,10,10,1,10,1,10,10,10,10,10,10,1,1,1,1,1,10,1,10,1,1,1,10,10,10,10,10,10,1,4,6,18,18,2,16,10,7,5,13,7,4,6,12,5,13,17,9,5,18,0
"450",10,10,10,1,1,1,1,10,1,1,10,1,1,1,1,1,1,1,10,1,10,10,1,1,1,1,10,10,1,1,1,1,1,10,10,10,1,1,1,10,10,1,10,1,10,10,10,10,10,1,10,6,8,7,11,2,17,10,7,8,10,4,18,16,10,7,17,18,5,18,0
"451",1,1,1,10,10,10,10,1,1,1,10,10,1,10,10,10,10,1,10,10,10,1,1,10,1,10,10,1,10,10,1,1,10,1,1,1,10,10,10,10,10,1,1,10,1,10,1,10,1,1,9,4,7,5,2,9,5,11,16,5,11,16,5,12,7,14,18,13,14,18,0
"452",10,10,10,10,10,10,1,1,1,1,1,1,10,1,1,1,1,1,10,1,1,10,1,10,1,1,10,10,1,10,1,10,10,10,1,1,10,1,1,10,1,1,10,10,1,10,10,1,10,10,7,5,10,19,5,19,22,5,9,11,15,19,17,9,12,7,12,4,5,22,0
"453",10,1,1,1,10,1,10,1,1,1,10,10,1,10,10,1,1,10,1,10,1,10,10,10,1,10,1,1,10,1,10,10,1,10,1,1,1,10,10,1,1,1,10,1,10,10,1,10,1,1,7,5,4,5,2,5,8,5,4,8,4,6,11,6,18,20,11,7,4,20,0
"454",10,1,1,1,10,10,1,10,1,1,1,10,1,1,1,10,10,10,10,10,1,10,1,1,10,10,10,10,1,1,10,1,1,10,1,10,10,10,10,1,10,1,1,10,10,1,1,10,10,1,6,4,15,6,13,2,5,17,13,16,5,15,7,4,12,9,9,13,17,17,1
"455",1,1,1,10,1,1,10,1,1,1,10,10,1,10,10,10,10,1,1,1,1,1,1,10,10,1,10,1,1,10,10,1,10,10,10,10,1,1,10,10,1,10,10,1,10,10,10,10,10,10,4,11,12,5,7,5,4,8,7,4,4,13,13,6,13,14,16,13,5,16,1
"456",1,10,1,10,10,10,10,1,1,10,1,10,10,10,1,10,1,10,10,10,1,1,1,1,10,10,1,1,10,1,10,10,10,10,1,10,10,1,10,1,1,10,10,1,1,10,10,1,10,1,9,7,4,4,4,5,5,15,11,7,6,10,8,10,7,20,19,2,5,20,0
"457",10,1,1,1,10,10,1,10,10,1,1,10,1,10,10,10,10,1,10,10,1,10,10,1,10,1,10,10,10,10,10,1,1,10,10,10,10,1,10,1,1,1,10,10,1,1,1,10,1,1,6,9,4,6,6,2,4,5,9,8,12,4,12,9,7,16,16,13,16,16,1
"458",1,1,10,1,10,1,1,10,1,1,1,10,10,1,1,10,1,10,1,1,1,1,1,1,10,1,10,10,10,10,10,10,10,1,1,1,10,10,1,1,1,10,1,1,10,1,1,10,10,1,6,4,4,17,13,16,17,17,8,4,6,20,21,14,5,8,18,2,17,21,0
"459",10,10,1,1,10,1,1,1,10,1,10,10,1,1,10,10,1,10,1,10,1,10,10,1,1,10,10,10,10,10,1,1,1,1,10,10,1,1,10,10,10,10,1,10,10,10,10,1,10,10,6,12,12,5,4,20,7,4,12,4,10,10,24,14,7,10,5,2,5,24,0
"460",1,1,10,1,10,10,1,1,10,10,1,10,1,1,1,1,1,10,1,1,1,10,10,10,1,1,1,10,1,1,10,1,1,10,10,10,1,1,10,1,1,1,10,1,10,10,1,10,10,1,6,7,5,2,12,4,7,9,5,7,9,13,13,11,10,12,11,7,4,13,1
"461",10,1,10,1,10,10,1,1,10,1,10,10,1,10,1,1,1,1,10,1,10,1,10,1,1,1,10,10,1,10,1,1,10,1,1,1,10,10,1,1,10,1,1,10,1,1,1,1,1,10,13,4,6,6,7,4,18,17,13,10,10,10,6,9,18,17,16,2,17,18,0
"462",1,10,10,1,10,1,10,10,1,10,10,1,10,10,10,10,1,10,10,10,1,10,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,10,10,10,10,1,10,10,1,10,10,10,1,10,18,4,4,17,2,5,8,4,18,6,14,8,18,8,6,9,13,10,5,18,0
"463",10,1,1,1,10,1,1,1,10,1,1,10,10,10,10,1,1,1,10,10,1,10,1,10,10,10,10,1,10,1,1,10,1,10,10,1,10,1,10,10,1,10,1,1,10,1,1,10,10,1,7,9,5,8,2,4,5,18,4,11,7,6,11,4,14,10,25,21,20,25,0
"464",10,10,1,1,1,1,10,10,10,10,1,10,1,10,10,10,10,10,1,1,1,1,10,1,10,10,1,10,1,1,1,1,1,1,1,10,10,1,1,10,10,1,10,1,1,1,10,10,10,1,5,6,8,4,2,4,8,5,14,7,13,4,16,5,14,13,12,7,10,16,1
"465",1,1,1,10,10,1,1,10,1,10,10,1,10,10,10,10,1,10,1,10,1,10,10,10,1,1,10,10,10,1,1,1,10,10,10,1,1,1,10,10,1,1,10,10,1,10,10,10,10,1,10,4,4,9,5,5,6,8,4,14,8,8,10,11,13,15,7,2,5,15,1
"466",1,10,1,1,1,1,1,1,10,10,1,1,1,10,1,1,10,10,10,1,1,1,10,10,10,1,10,1,1,1,10,10,10,10,10,1,10,10,10,10,10,1,1,10,1,1,1,10,10,1,11,16,9,7,20,7,2,4,8,5,4,13,11,6,5,17,16,15,16,20,0
"467",1,1,1,10,1,1,1,10,10,10,10,10,10,1,1,10,10,10,10,10,10,10,1,1,10,1,10,10,1,1,10,10,10,10,1,10,1,10,1,1,1,10,1,10,10,10,1,10,10,1,18,18,14,4,4,15,5,13,8,5,8,6,10,7,8,5,8,2,11,18,0
"468",10,1,1,1,1,1,1,1,10,1,10,10,10,10,10,1,10,1,10,1,1,1,1,1,10,10,10,10,10,1,10,10,1,10,1,1,1,10,10,10,10,10,10,10,10,1,1,10,10,1,13,12,4,14,5,2,4,5,17,11,16,16,4,4,13,14,5,6,9,17,1
"469",1,10,10,10,10,1,1,10,10,1,10,1,10,10,1,1,1,10,1,10,1,1,1,1,1,10,10,10,1,1,1,1,1,10,1,1,10,1,1,1,10,10,1,10,1,1,1,10,10,1,11,11,8,7,2,4,8,7,16,11,14,12,14,6,9,5,11,12,18,18,0
"470",10,10,1,10,10,10,1,1,10,10,1,10,10,10,1,10,10,10,1,1,1,1,10,10,1,1,1,1,1,1,10,1,10,1,10,10,1,1,1,1,10,10,10,10,10,1,1,10,10,1,6,9,9,5,9,4,13,5,10,13,11,17,17,11,10,5,7,2,4,17,1
"471",10,10,1,1,1,10,1,1,10,10,1,1,10,10,10,1,1,1,10,10,1,1,1,10,1,10,10,1,1,10,10,10,1,10,10,1,10,1,1,1,1,1,1,1,10,10,10,10,10,1,4,11,12,2,14,4,18,21,7,11,19,19,6,6,9,7,11,15,5,21,0
"472",1,1,10,1,10,10,1,10,1,1,1,10,10,1,10,10,1,1,1,10,10,1,1,1,10,1,1,1,10,1,1,10,1,1,10,10,10,10,1,10,1,1,10,10,1,10,1,10,1,1,12,5,4,14,13,13,5,17,7,9,17,15,8,5,15,16,2,17,14,17,1
"473",1,10,10,1,1,1,1,10,10,10,10,1,1,10,1,10,1,1,10,10,1,10,10,10,1,1,10,1,10,10,10,10,1,1,10,1,10,10,10,1,1,1,1,10,1,10,10,10,1,10,4,5,8,8,21,4,5,6,4,15,11,6,9,13,22,8,4,2,5,22,0
